Police_Injured_By_Criminals	12254
Police_Injured_By_Riotous_Mobs	38398
Police_Injured_In_Accidents	14700
Police_Injured_In_Dacoity_OperationsOther_raids	2212
Police_Injured_In_TerroristsExtremists_Operations	4878
Police_Injured_On_Border_Duties	590
Police_Killed_By_Criminals	1374
Police_Killed_By_Riotous_Mobs	222
Police_Killed_In_Accidents	11342
Police_Killed_In_Dacoity_OperationsOther_raids	276
Police_Killed_In_TerroristsExtremists_Operations	3312
Police_Killed_On_Border_Duties	228
