Andaman & Nicobar Islands	75
Andhra Pradesh	50
Arunachal Pradesh	39
Assam	24
Bihar	13
Chandigarh	31
Chhattisgarh	33
Dadra & Nagar Haveli	39
Daman & Diu	32
Delhi	18
Goa	32
Gujarat	25
Haryana	34
Himachal Pradesh	44
Jammu & Kashmir	26
Jharkhand	17
Karnataka	27
Kerala	33
Lakshadweep	90
Madhya Pradesh	26
Maharashtra	26
Manipur	5
Meghalaya	19
Mizoram	77
Nagaland	19
Odisha	30
Puducherry	41
Punjab	40
Rajasthan	19
Sikkim	83
Tamil Nadu	73
Tripura	40
Uttar Pradesh	20
Uttarakhand	27
West Bengal	19
