Victims_Above_50_Yrs	64992
Victims_Upto_10_15_Yrs	8354
Victims_Upto_10_Yrs	13254
Victims_Upto_15_18_Yrs	15386
Victims_Upto_18_30_Yrs	317572
Victims_Upto_30_50_Yrs	276150
